"id","sire","dam","sex","pou","hw","dage","bwt","eggs"
10008,2605,2610,2,50,51,33,2050,131
9870,152,1229,2,56,57,39,2240,149
9923,152,1229,2,53,54,36,2020,154
9922,152,1229,2,53,54,36,2030,138
2349,152,1229,2,56,57,39,2210,153
9871,152,1229,2,56,57,39,2330,154
9924,152,1229,1,53,54,36,2430,NA
10082,2616,2607,2,47,48,30,2330,146
9784,2585,2606,2,59,61,42,2320,123
9917,2585,2606,2,53,55,36,1890,119
9918,2585,2606,2,53,54,36,2150,73
9783,2585,2606,2,59,61,42,2360,117
10076,2585,2606,2,47,48,30,2320,138
9785,2585,2606,2,59,59,42,2530,100
9997,2585,2603,2,50,51,33,2170,94
9940,2605,2602,2,53,53,36,2290,99
9878,2605,2602,2,56,57,39,2360,120
9876,2605,2602,2,56,58,39,2230,107
9937,2605,2602,1,53,54,36,2550,NA
10004,2605,2602,2,50,51,33,2230,116
10080,2605,2602,1,47,49,30,2740,NA
9941,2605,2602,1,53,53,36,2630,NA
9877,2605,2602,2,56,57,39,2310,107
9938,2605,2602,1,53,53,36,2670,NA
9939,2605,2602,1,53,53,36,2690,NA
9935,2605,2602,2,53,55,36,1960,91
9934,2605,2602,2,53,55,36,1990,134
10006,2605,2602,1,50,50,33,2560,NA
10005,2605,2602,1,50,50,33,2470,NA
9936,2605,2602,2,53,54,36,1880,59
10003,2605,2602,2,50,52,33,2040,142
10002,2605,2602,2,50,52,33,2060,121
9702,2599,2601,2,62,62,45,2500,116
9788,152,162,2,59,61,42,2560,141
223,152,162,2,56,57,39,2380,148
9933,2605,2598,2,53,54,36,2020,96
10000,2605,2598,2,50,52,33,2010,82
10001,2605,2598,2,50,51,33,2100,104
9793,2605,2598,2,59,61,42,2330,119
10079,2605,2598,1,47,49,30,2760,NA
9999,2605,2595,2,50,51,33,2170,89
10078,2605,2595,2,47,48,30,2250,150
9792,2605,2595,1,59,59,42,2600,NA
208,152,161,2,62,62,45,2140,151
2323,152,161,2,62,62,45,2190,141
1147,152,161,2,56,56,39,2200,145
2338,152,161,2,59,61,42,2360,154
9787,152,161,2,59,59,42,2360,143
9869,152,161,2,56,56,39,2260,155
9786,152,161,2,59,61,42,2340,147
9791,2605,2593,1,59,61,42,2810,NA
9916,2585,2592,2,53,54,36,2100,74
2325,1228,1226,2,62,62,45,2230,127
9930,2605,2588,2,53,55,36,2100,48
9932,2605,2588,2,53,53,36,2230,123
9790,2605,2588,2,59,59,42,2330,123
9931,2605,2588,2,53,53,36,2270,140
9867,152,2586,2,56,58,39,2260,122
9868,152,2586,2,56,57,39,2330,110
9704,2605,2582,2,62,62,45,2200,123
9697,155,2579,2,62,64,42,1930,38
9990,155,2579,2,50,51,30,2130,140
9908,155,2579,2,53,53,33,2080,143
9989,155,2579,2,50,51,30,2190,93
9991,156,159,2,50,52,30,2180,132
9911,156,159,1,53,55,33,2320,NA
9992,156,159,2,50,51,30,2270,133
9993,156,159,2,50,51,30,2330,153
9910,156,159,2,53,55,33,2170,60
9853,156,159,2,56,58,36,2530,129
224,156,159,1,53,54,33,2400,NA
9912,2573,2576,2,53,53,33,2310,92
9781,160,2575,2,59,59,39,2580,140
9780,160,2575,2,59,60,39,2470,167
9914,160,2575,2,53,53,33,2400,136
9779,160,2575,2,59,61,39,2430,161
9859,160,2575,2,56,58,36,2330,143
9860,160,2575,2,56,58,36,2400,114
9996,2578,2574,2,50,51,30,2240,141
9776,160,1222,1,59,60,39,2890,NA
9778,160,1222,2,59,59,39,2550,103
9775,160,1222,1,59,60,39,2820,NA
9994,160,1222,2,50,51,30,2220,150
9858,160,1222,2,56,57,36,2380,89
9777,160,1222,2,59,60,39,2460,150
2355,160,1222,1,53,53,33,2770,NA
2366,160,1222,1,50,52,30,2540,NA
9698,160,1222,2,62,62,42,2370,151
9988,155,158,2,50,51,30,2340,83
9987,155,158,2,50,52,30,2190,122
9696,155,158,2,62,64,42,1960,138
9906,155,158,2,53,53,33,2160,121
216,155,158,1,59,59,39,3140,NA
9907,155,158,1,53,53,33,2740,NA
9852,155,158,2,56,57,36,2350,116
9905,155,158,2,53,54,33,2160,98
9768,2564,2572,2,59,60,39,2360,136
9769,2564,2572,2,59,60,39,2470,55
9767,2564,2572,2,59,61,39,2190,77
2365,160,157,2,50,51,30,2380,132
9856,160,157,2,56,57,36,2390,149
9772,160,157,2,59,61,39,2310,102
9913,160,157,2,53,54,33,2190,140
9857,160,157,1,56,57,36,2740,NA
2337,160,157,2,59,61,39,2250,150
9771,160,157,2,59,61,39,2260,128
9773,160,157,1,59,60,39,3020,NA
217,160,157,1,59,59,39,3050,NA
9774,160,157,2,59,60,39,2460,132
9851,2564,2571,2,56,56,36,2100,101
9766,2564,2571,1,59,60,39,2690,NA
9904,2564,2571,2,53,53,33,2250,58
9909,156,2567,2,53,54,33,2060,124
9866,2578,2565,2,56,57,36,2450,95
9782,2578,2565,2,59,60,39,2590,43
9699,2578,2565,1,62,64,42,2190,NA
9701,2578,2565,1,62,62,42,2660,NA
9864,2578,2565,2,56,57,36,2400,139
9863,2578,2565,2,56,58,36,2260,119
9861,2578,2565,1,56,58,36,2880,NA
9865,2578,2565,2,56,57,36,2320,101
9995,2578,2565,2,50,52,30,2130,109
9862,2578,2565,2,56,58,36,2380,43
9915,2578,2565,2,53,53,33,2270,140
9700,2578,2565,1,62,64,42,2340,NA
9770,156,2563,2,59,60,39,2400,124
9854,160,153,1,56,58,36,2590,NA
9855,160,153,2,56,57,36,2200,148
222,160,153,1,56,58,36,2790,NA
9612,160,153,2,65,65,45,2290,140
9607,1214,2553,2,65,67,42,2380,98
9609,1214,2553,2,65,66,42,2280,150
9764,1214,2553,2,59,60,36,2390,99
9611,1214,2553,1,65,65,42,2520,NA
9608,1214,2553,2,65,66,42,2260,67
9610,1214,2553,2,65,65,42,2230,138
9821,757,2551,2,56,56,33,2300,128
9820,757,2551,2,56,58,33,2370,155
9758,144,2550,2,59,61,36,2240,138
9826,757,2549,1,56,57,33,2700,NA
9827,757,2549,2,56,57,33,2470,117
9739,757,2549,2,59,59,36,2350,85
9738,757,2549,1,59,60,36,2850,NA
9828,757,2549,2,56,56,33,2380,122
9825,757,2549,2,56,58,33,2210,125
9901,259,2548,2,53,54,30,1920,72
1136,144,151,2,65,66,42,2210,150
2336,144,151,2,59,61,36,2500,137
9755,144,151,1,59,60,36,3150,NA
2347,144,151,2,56,58,33,2250,128
9844,144,151,2,56,58,33,2080,114
9605,144,151,2,65,67,42,2480,106
221,144,151,1,56,58,33,2870,NA
2322,144,151,2,62,62,39,2220,143
9757,144,151,2,59,59,36,2410,151
9845,144,151,2,56,56,33,2270,110
738,144,151,2,59,59,36,2330,151
9756,144,151,2,59,60,36,2370,137
9606,144,151,2,65,67,42,2380,123
201,144,151,2,65,65,42,2500,133
9695,144,151,2,62,63,39,2340,141
9893,757,2547,1,53,55,30,2380,NA
9894,757,2547,1,53,54,30,2410,NA
9824,757,2547,2,56,56,33,2140,125
9822,757,2547,1,56,57,33,2670,NA
9823,757,2547,2,56,57,33,2190,139
9900,259,1212,2,53,54,30,1860,131
9899,259,1212,2,53,54,30,1940,135
9838,259,1212,1,56,58,33,2390,NA
9839,259,1212,1,56,57,33,2540,NA
2352,259,1212,1,53,54,30,2390,NA
9892,757,2545,2,53,54,30,1920,108
9687,259,2544,1,62,63,39,2580,NA
9688,259,2544,2,62,63,39,2060,129
9763,1214,2543,2,59,59,36,2500,34
9762,1214,2543,2,59,59,36,2440,127
9761,1214,2543,2,59,61,36,2290,99
215,144,150,2,59,60,36,2230,149
9753,144,150,2,59,59,36,2260,123
200,144,150,1,65,65,42,2680,NA
214,144,150,2,59,61,36,2230,139
9752,144,150,1,59,61,36,2820,NA
9603,144,150,2,65,67,42,2360,146
9691,144,150,2,62,64,39,2020,143
9692,144,150,1,62,62,39,2730,NA
9604,144,150,1,65,66,42,2880,NA
2335,144,1211,2,59,59,36,2510,116
9754,144,1211,2,59,61,36,2380,121
9843,144,1211,2,56,58,33,2310,121
9694,144,1211,2,62,62,39,2190,120
9693,144,1211,2,62,64,39,2000,137
2334,259,1210,1,59,59,36,2790,NA
9747,259,1210,2,59,59,36,2170,111
9746,259,1210,2,59,60,36,2280,87
9840,259,1210,2,56,56,33,2270,128
1143,757,760,2,59,61,36,2490,91
9898,259,260,1,53,55,30,2260,NA
9837,259,260,1,56,56,33,2810,NA
9744,259,260,2,59,59,36,2280,122
9598,259,260,2,65,65,42,2190,151
9599,259,260,2,65,65,42,2540,141
2351,259,260,2,53,55,30,1820,126
9743,259,260,2,59,60,36,2350,129
9836,259,260,2,56,56,33,2160,100
355,259,260,2,56,57,33,2250,118
9745,259,260,2,59,59,36,2000,131
9835,259,260,2,56,58,33,2090,28
9742,259,260,2,59,61,36,2200,84
9903,1213,1209,2,53,54,30,1960,61
2354,1213,1209,2,53,54,30,2010,148
739,572,571,2,59,59,36,2280,144
9897,259,2535,2,53,55,30,2010,101
9741,259,2535,1,59,61,36,2700,NA
9833,259,2535,2,56,58,33,2040,131
9834,259,2535,2,56,56,33,2150,92
9832,259,2534,2,56,56,33,2250,146
9831,259,2534,2,56,57,33,2200,115
9684,259,2534,2,62,63,39,2040,140
9685,259,2534,2,62,62,39,2300,145
9896,259,2534,2,53,55,30,1710,123
9686,259,2534,2,62,62,39,2130,109
9740,259,2534,2,59,59,36,2360,156
9760,1214,2533,2,59,59,36,2380,112
9759,1214,2533,2,59,60,36,2330,143
2343,757,759,2,56,57,33,2310,111
1145,757,759,2,56,57,33,2270,110
9819,757,759,2,56,56,33,2210,120
9891,757,759,2,53,54,30,1830,118
9818,757,759,2,56,56,33,2290,100
9895,259,2532,2,53,55,30,1990,130
9765,572,2531,2,59,60,36,2280,78
9816,757,2530,1,56,57,33,2600,NA
9817,757,2530,1,56,56,33,2420,NA
9850,1214,1207,2,56,56,33,2180,114
9848,1214,1207,1,56,56,33,2640,NA
9849,1214,1207,1,56,56,33,2440,NA
9846,1214,1207,2,56,57,33,2390,148
2348,1214,1207,1,56,58,33,2610,NA
9847,1214,1207,2,56,56,33,2060,117
9749,144,148,2,59,60,36,2310,133
9750,144,148,2,59,59,36,2180,154
9751,144,148,2,59,59,36,2250,148
2346,144,148,2,56,56,33,2090,153
213,144,148,1,59,61,36,2760,NA
9602,144,148,2,65,67,42,2060,143
9842,144,148,2,56,57,33,2150,153
9902,144,148,1,53,55,30,2240,NA
2344,144,148,2,56,58,33,2190,129
1134,144,148,2,65,66,42,2260,125
1135,144,148,2,65,65,42,2060,139
207,144,148,2,62,63,39,2230,155
9689,144,148,2,62,63,39,2180,154
9690,144,148,2,62,62,39,2130,134
2345,144,148,2,56,57,33,2190,138
220,144,148,2,56,58,33,2330,149
2353,144,148,2,53,54,30,1960,117
9815,757,2527,1,56,58,33,2750,NA
9814,757,2527,2,56,58,33,2200,135
9683,757,2527,2,62,63,39,2130,147
9829,259,758,2,56,58,33,2310,126
1146,259,758,2,56,57,33,2380,111
9830,259,758,2,56,57,33,2290,87
352,144,145,2,65,65,42,2590,130
9748,144,145,1,59,60,36,3260,NA
9841,144,145,2,56,57,33,2280,156
9601,144,145,2,65,65,42,2450,127
9600,144,145,1,65,66,42,2780,NA
212,144,145,2,59,59,36,2620,144
353,144,145,2,65,65,42,2330,154
9727,136,2522,2,59,61,33,2210,161
9728,136,2522,2,59,59,33,2340,119
9726,136,2522,1,59,61,33,2660,NA
9595,137,2521,2,65,65,39,2250,139
9529,137,2521,1,68,69,42,2820,NA
1133,137,755,1,65,66,39,2610,NA
9528,137,755,1,68,70,42,2770,NA
2311,137,755,2,65,67,39,2080,127
9734,137,755,2,59,60,33,2380,121
9733,137,755,2,59,61,33,2380,122
2312,137,755,2,65,65,39,2370,136
9592,137,755,2,65,67,39,2280,97
9593,137,755,2,65,66,39,2150,136
2332,137,755,2,59,61,33,2260,124
9594,137,755,2,65,65,39,2170,143
9736,137,755,1,59,59,33,2930,NA
2333,137,755,2,59,59,33,2350,132
9732,137,755,2,59,61,33,2260,104
9735,137,755,2,59,59,33,2180,46
9530,258,2516,2,68,69,42,2070,90
9655,134,143,2,62,64,36,2020,138
2292,134,143,2,71,71,45,2360,148
9658,134,143,1,62,62,36,2530,NA
9657,134,143,2,62,62,36,2280,114
2317,134,143,1,62,63,36,2970,NA
2318,134,143,2,62,62,36,2260,74
9656,134,143,2,62,62,36,1920,110
9573,134,143,2,65,65,39,2530,157
9719,134,143,1,59,59,33,2720,NA
9511,134,143,2,68,70,42,2140,166
9659,134,143,1,62,62,36,2720,NA
9718,134,143,2,59,61,33,2340,110
9572,134,143,2,65,66,39,2110,141
2339,134,143,1,56,57,30,3040,NA
9442,134,143,2,71,71,45,2440,65
210,134,143,1,59,61,33,2860,NA
219,136,142,2,56,57,30,2400,126
9676,752,2515,2,62,62,36,2210,147
9678,752,2515,2,62,62,36,2300,146
9677,752,2515,2,62,62,36,2200,145
9526,137,2514,2,68,69,42,2390,110
9527,137,2514,2,68,69,42,2050,140
9591,137,2514,2,65,67,39,2240,141
9525,137,2514,2,68,69,42,2220,143
9524,137,2512,2,68,69,42,2230,141
9681,137,1201,2,62,64,36,1780,111
2321,137,1201,2,62,62,36,2150,146
9589,137,1201,1,65,65,39,2720,NA
9447,137,1201,2,71,71,45,2400,148
9590,137,1201,2,65,65,39,2070,146
9682,137,1201,2,62,62,36,2160,133
9588,137,1201,1,65,66,39,2460,NA
9523,137,1201,2,68,70,42,2250,108
9440,134,570,2,71,71,45,2570,166
9569,134,570,2,65,67,39,2290,130
733,134,570,2,65,67,39,2250,121
9570,134,570,2,65,66,39,2320,123
9571,134,570,1,65,65,39,2800,NA
9441,134,570,1,71,71,45,2580,NA
9508,134,570,2,68,69,42,2310,115
9507,134,570,1,68,70,42,2880,NA
9510,134,570,2,68,69,42,2030,127
9509,134,570,2,68,69,42,2280,101
9717,134,570,2,59,59,33,2350,108
2308,134,570,2,65,67,39,2280,140
9506,134,570,2,68,70,42,2580,132
9670,136,141,2,62,63,36,2110,123
2300,136,141,2,68,69,42,2440,133
2299,136,141,2,68,69,42,2280,142
9583,136,141,2,65,66,39,2220,160
9517,136,141,2,68,70,42,2260,144
737,136,141,1,59,60,33,2960,NA
9671,136,141,2,62,62,36,2320,139
206,136,141,2,62,64,36,1970,109
9445,136,141,2,71,71,45,2520,152
9723,136,141,2,59,59,33,2550,121
199,136,141,1,65,67,39,2680,NA
9520,136,141,2,68,69,42,2260,133
9584,136,141,2,65,66,39,2240,117
2310,136,141,2,65,65,39,2150,110
9582,136,141,2,65,67,39,2340,128
9724,136,141,2,59,59,33,2350,138
9805,136,141,1,56,58,30,2880,NA
9806,136,141,2,56,58,30,2240,109
9807,136,141,1,56,58,30,2700,NA
9519,136,141,1,68,69,42,2790,NA
9809,136,141,2,56,57,30,2280,120
2330,136,141,2,59,60,33,2250,151
9446,136,141,2,71,71,45,2510,122
9722,136,141,2,59,60,33,2320,130
9808,136,141,2,56,57,30,2170,133
9518,136,141,2,68,70,42,2360,137
457,136,141,2,56,57,30,2270,136
9444,136,141,2,71,71,45,2460,125
9813,137,140,2,56,58,30,2120,124
736,137,140,1,62,62,36,2690,NA
9680,137,140,1,62,62,36,2660,NA
9586,137,140,2,65,65,39,2430,118
9812,137,140,2,56,58,30,2140,91
2331,137,140,2,59,61,33,2370,120
9679,137,140,1,62,64,36,2310,NA
192,137,140,2,68,69,42,2550,131
9587,137,140,2,65,65,39,2200,124
1129,137,140,2,68,70,42,2090,143
9585,137,140,2,65,67,39,2260,143
191,137,140,2,68,70,42,2300,157
9522,137,140,1,68,70,42,2650,NA
731,137,140,2,68,70,42,2360,131
1144,752,753,1,56,57,30,2380,NA
9731,752,753,2,59,60,33,2370,96
9675,752,753,2,62,64,36,1880,158
9730,752,753,2,59,61,33,2480,97
9448,258,257,2,71,71,45,2450,142
349,258,257,2,68,70,42,2160,152
9596,258,257,2,65,67,39,2030,145
9597,258,257,2,65,66,39,2250,127
9802,2499,2507,1,56,58,30,2680,NA
9715,134,139,2,59,61,33,2570,115
9800,134,139,2,56,57,30,2470,142
218,134,139,2,56,58,30,2320,140
9716,134,139,2,59,60,33,2440,101
209,134,139,2,59,59,33,2430,127
9654,134,139,2,62,62,36,2440,108
9714,134,139,2,59,61,33,2500,134
9439,134,139,2,71,71,45,2470,124
9799,134,139,1,56,58,30,2740,NA
2341,136,1200,2,56,57,30,2160,142
9438,134,2505,2,71,71,45,2460,140
9660,2499,2504,2,62,62,36,2240,92
9581,136,138,2,65,65,39,2190,141
9668,136,138,2,62,63,36,2040,150
1141,136,138,2,59,60,33,2430,119
730,136,138,2,68,70,42,2360,160
2298,136,138,2,68,69,42,2250,129
734,136,138,2,65,66,39,2180,150
9667,136,138,2,62,64,36,1820,131
341,136,138,1,71,71,45,3000,NA
2340,136,138,2,56,57,30,2320,125
9669,136,138,2,62,63,36,2210,130
211,136,138,2,59,60,33,2370,131
9729,752,1198,2,59,59,33,2420,149
9673,752,1198,2,62,64,36,2060,132
2320,752,1198,2,62,64,36,2180,136
9674,752,1198,2,62,63,36,2180,147
9811,752,1198,2,56,57,30,2310,150
9810,752,1198,2,56,57,30,2190,131
2342,752,1198,2,56,57,30,2130,145
9521,752,1198,2,68,69,42,2370,99
9437,134,460,2,71,71,45,2190,141
9505,134,460,2,68,69,42,2070,149
9713,134,460,2,59,60,33,2330,148
9798,134,460,2,56,58,30,2210,129
559,134,460,2,59,61,33,2310,115
9568,134,460,2,65,66,39,2170,132
9801,2499,2503,2,56,58,30,2240,78
9579,136,356,2,65,66,39,2020,141
9578,136,356,2,65,67,39,2320,114
9516,136,356,2,68,69,42,2260,132
9443,136,356,2,71,71,45,2620,120
456,136,356,2,65,65,39,2250,147
9577,136,356,2,65,67,39,2260,106
9515,136,356,2,68,70,42,2340,130
9666,136,356,2,62,62,36,2230,164
2329,136,356,2,59,61,33,2420,121
9580,136,356,2,65,65,39,2110,136
198,136,135,2,65,67,39,1900,150
9721,136,135,1,59,59,33,2640,NA
190,136,135,1,68,69,42,2780,NA
189,136,135,2,68,69,42,2280,146
9514,136,135,1,68,69,42,2990,NA
2328,136,135,2,59,61,33,2320,128
2309,136,135,2,65,65,39,2290,133
9575,136,135,1,65,67,39,2530,NA
205,136,135,1,62,62,36,2740,NA
9665,136,135,2,62,62,36,2230,89
348,136,135,2,68,69,42,2410,135
204,136,135,2,62,62,36,2050,118
9574,136,135,2,65,67,39,2130,144
9512,136,135,2,68,70,42,2190,148
9803,136,135,1,56,58,30,2610,NA
9804,136,135,1,56,58,30,2410,NA
9576,136,135,1,65,65,39,2840,NA
347,136,135,2,68,70,42,2270,102
9720,136,135,1,59,60,33,2630,NA
9661,136,135,2,62,64,36,1860,77
9662,136,135,1,62,64,36,2320,NA
9663,136,135,2,62,64,36,1830,93
9664,136,135,1,62,63,36,2480,NA
9513,136,135,1,68,70,42,2820,NA
9737,2513,2495,2,59,59,33,2410,150
9672,136,751,2,62,62,36,2200,126
2319,136,751,2,62,64,36,1930,98
1142,136,751,2,59,61,33,2390,128
9725,136,751,1,59,60,33,2990,NA
9567,254,2493,2,65,66,36,2250,144
9653,254,255,2,62,62,33,2260,136
354,254,255,2,62,64,33,2110,131
2327,1191,1196,2,59,60,30,2350,138
9634,129,2490,2,62,63,33,2000,145
9644,131,1195,1,62,63,33,2360,NA
9647,131,1195,1,62,62,33,2510,NA
9643,131,1195,2,62,63,33,2040,156
9642,131,1195,2,62,64,33,1910,138
2316,131,1195,2,62,62,33,2180,127
9646,131,1195,2,62,62,33,2020,148
9708,131,1195,1,59,61,30,2550,NA
9641,131,1195,1,62,64,33,2160,NA
9645,131,1195,2,62,63,33,2310,150
9707,131,1194,2,59,61,30,2080,134
2307,131,1194,2,65,65,36,2290,110
9565,131,1194,2,65,66,36,2250,122
9504,131,1194,2,68,70,39,2320,138
9503,131,1194,2,68,70,39,2180,99
9711,1190,1193,1,59,61,30,2480,NA
2326,1190,1193,1,59,61,30,2620,NA
9652,254,2489,1,62,62,33,2510,NA
9649,254,2489,1,62,64,33,2190,NA
9651,254,2489,2,62,63,33,2270,140
9650,254,2489,2,62,64,33,1940,126
9566,254,2489,1,65,66,36,2680,NA
9633,129,2488,2,62,62,33,2120,146
9648,254,2486,2,62,62,33,2370,123
9712,2492,2485,2,59,61,30,2060,109
9639,131,2484,2,62,63,33,2170,116
9638,131,2484,2,62,64,33,1930,74
9640,131,2484,1,62,62,33,2630,NA
9564,131,133,2,65,65,36,2340,134
9562,131,133,2,65,67,36,2120,121
9363,131,133,2,74,74,45,2110,90
351,131,133,2,65,67,36,2080,102
2306,131,133,2,65,66,36,2150,155
9637,131,133,2,62,63,33,1950,148
9434,131,133,2,71,73,42,2480,122
9563,131,133,2,65,66,36,2210,133
2291,131,133,1,71,73,42,2640,NA
9435,131,133,2,71,72,42,2260,97
1125,131,133,2,74,74,45,2080,145
9502,131,133,1,68,69,39,2850,NA
9500,131,133,2,68,70,39,2260,107
9561,131,133,2,65,67,36,2240,120
9501,131,133,2,68,69,39,2110,105
197,131,133,2,65,65,36,2240,125
9560,129,2483,2,65,66,36,2100,122
735,131,566,2,62,64,33,1840,144
203,129,132,1,62,63,33,2620,NA
9631,129,2475,2,62,63,33,2090,119
9630,129,2475,2,62,64,33,2000,141
9632,129,2475,2,62,63,33,2230,141
9710,1190,2474,2,59,61,30,2250,110
9709,1190,2474,2,59,61,30,2340,96
9436,254,2470,1,71,73,42,2920,NA
9636,131,2468,2,62,63,33,2160,130
9635,131,2468,2,62,64,33,1770,129
9554,125,2466,1,65,67,33,2530,NA
9555,125,2466,2,65,66,33,2080,128
9622,125,252,2,62,63,30,2200,144
1140,125,252,2,62,64,30,1780,130
9357,125,252,2,74,74,42,2160,129
9356,125,252,2,74,76,42,2050,130
2314,125,252,2,62,64,30,1810,161
9621,125,252,2,62,64,30,1940,143
9623,125,252,1,62,63,30,2330,NA
9620,125,252,1,62,64,30,2100,NA
9619,125,252,2,62,64,30,1830,129
9355,125,252,2,74,76,42,1970,69
339,125,252,2,71,71,39,2300,135
1132,125,252,2,65,67,33,2380,131
9428,125,252,2,71,73,39,2430,39
9489,125,252,1,68,69,36,2520,NA
9430,125,252,2,71,71,39,2390,129
9552,125,252,2,65,67,33,2210,122
9490,125,252,2,68,69,36,2060,129
9553,125,252,2,65,67,33,2090,120
9488,125,252,2,68,70,36,2070,129
2296,125,252,2,68,69,36,2350,128
9624,125,252,1,62,63,30,2530,NA
9429,125,252,2,71,72,39,2480,124
9627,2464,2465,2,62,63,30,2050,117
9431,1184,2463,2,71,71,39,2390,164
9492,1184,2463,1,68,70,36,3150,NA
9493,1184,2463,2,68,69,36,2360,134
9432,1184,2463,2,71,71,39,2570,135
9556,1184,2463,2,65,65,33,2070,136
9559,128,127,2,65,66,33,2140,124
9275,128,127,2,77,77,45,2280,112
2315,128,127,2,62,63,30,2140,118
9629,128,127,1,62,63,30,2530,NA
9499,128,127,2,68,70,36,2380,113
9628,128,127,1,62,64,30,2260,NA
196,128,127,1,65,66,33,2610,NA
9613,745,749,2,62,64,30,1880,96
1137,745,749,2,62,64,30,2030,155
9427,125,251,2,71,71,39,2390,124
9426,125,251,2,71,73,39,2320,79
338,125,251,1,71,71,39,2770,NA
331,128,250,2,77,77,45,2140,125
9362,128,250,2,74,75,42,2260,113
9557,128,250,2,65,67,33,2120,140
9433,128,250,2,71,72,39,2510,85
9558,128,250,2,65,66,33,2330,130
9361,253,2462,2,74,75,42,2210,100
1139,125,748,2,62,63,30,2280,134
9618,125,748,2,62,63,30,2080,138
2297,1184,1186,2,68,69,36,2390,109
9491,1184,1186,2,68,69,36,2230,161
2305,1184,1186,1,65,66,33,2450,NA
9354,125,126,1,74,75,42,2670,NA
9551,125,126,2,65,65,33,2320,137
2313,125,126,2,62,64,30,1960,112
9425,125,126,2,71,71,39,2280,98
9617,125,126,2,62,64,30,1800,93
202,125,126,2,62,64,30,1980,107
725,564,565,2,71,71,39,2390,134
9480,564,565,2,68,69,36,2330,126
9274,128,2461,2,77,77,45,2310,154
9353,125,747,2,74,76,42,2030,96
9487,125,747,2,68,69,36,2410,112
2304,125,747,1,65,67,33,2840,NA
9550,125,747,2,65,65,33,2400,101
2289,125,747,2,71,73,39,2330,122
1131,125,747,2,65,65,33,2190,146
1138,125,747,1,62,63,30,2710,NA
9549,125,747,1,65,65,33,2860,NA
2290,253,1185,2,71,73,39,2200,110
9498,253,1185,2,68,69,36,2150,89
9497,253,1185,2,68,69,36,2210,128
9359,253,1185,2,74,76,42,1960,141
9360,253,1185,2,74,75,42,2260,122
9496,253,1185,2,68,70,36,2280,133
2273,253,1185,2,74,74,42,2200,130
9495,253,1185,2,68,70,36,2240,118
9424,125,1183,1,71,73,39,3070,NA
9486,125,1183,2,68,69,36,2420,118
9485,125,1183,2,68,69,36,2360,144
9484,125,1183,2,68,69,36,2510,133
9482,125,1183,2,68,70,36,2510,75
2272,125,1183,2,74,76,42,2210,123
9481,125,1183,2,68,70,36,2320,118
2303,125,1183,2,65,66,33,2280,108
9548,125,1183,2,65,67,33,2320,128
9483,125,1183,2,68,69,36,2410,124
2302,125,1183,2,65,67,33,2150,131
9615,125,2460,2,62,63,30,2180,124
9616,125,2460,2,62,63,30,2000,124
9358,253,2459,2,74,75,42,2280,121
9626,2464,2458,2,62,64,30,1580,93
9625,2464,2458,2,62,64,30,1650,140
9546,125,2457,2,65,67,33,2300,120
9547,125,2457,2,65,67,33,2470,114
9350,125,746,2,74,76,42,2180,126
9351,125,746,2,74,75,42,2360,138
9352,125,746,2,74,74,42,2220,92
9423,125,746,2,71,71,39,2410,65
9422,125,746,2,71,73,39,2360,120
1130,125,746,2,65,67,33,2120,131
9273,125,746,2,77,77,45,2330,133
340,253,249,2,71,72,39,2350,145
9494,2464,2456,2,68,69,36,2220,145
2271,745,1181,2,74,76,42,2210,122
9479,564,2454,2,68,70,36,2270,62
9544,564,2454,2,65,67,33,2210,146
9421,564,2454,2,71,71,39,2470,127
9416,564,2454,2,71,73,39,2360,135
9545,564,2454,1,65,66,33,2400,NA
9418,564,2454,2,71,72,39,2250,171
9419,564,2454,2,71,72,39,2340,166
9420,564,2454,2,71,71,39,2480,164
9417,564,2454,2,71,72,39,2470,102
9614,564,2454,2,62,64,30,1760,103
345,121,248,2,68,70,33,2320,127
9474,121,248,1,68,70,33,2740,NA
2270,121,248,1,74,74,39,2560,NA
9475,121,248,2,68,69,33,2450,148
9541,121,248,1,65,67,30,2460,NA
336,121,248,1,71,72,36,2930,NA
9267,113,2451,2,77,78,42,2430,106
9268,113,2451,2,77,77,42,2230,144
332,121,123,2,74,76,39,2120,124
9537,121,123,1,65,67,30,2560,NA
9539,121,123,2,65,67,30,1970,79
9540,121,123,2,65,66,30,2480,148
9270,121,123,2,77,79,42,2290,161
330,121,123,2,77,78,42,2240,140
721,121,123,2,77,77,42,2340,154
9343,121,123,2,74,74,39,2220,130
185,121,123,2,74,74,39,2240,117
9341,121,123,2,74,75,39,2190,110
732,121,123,2,65,66,30,2290,133
9340,121,123,2,74,76,39,2330,132
9271,121,123,2,77,77,42,2310,152
2285,121,123,2,71,73,36,2260,138
9538,121,123,2,65,67,30,2120,150
9473,121,123,2,68,69,33,2440,129
9407,121,123,2,71,72,36,2460,113
2284,121,123,2,71,73,36,2560,113
9342,121,123,2,74,74,39,2300,134
9543,122,2450,2,65,67,30,2100,150
9471,118,2449,2,68,69,33,2370,104
9470,118,2448,2,68,70,33,2450,111
9536,121,2447,2,65,67,30,2160,133
9542,122,246,2,65,67,30,2160,141
346,122,246,1,68,70,33,2760,NA
9272,122,246,1,77,79,42,2580,NA
9346,122,246,1,74,76,39,2430,NA
9347,122,246,2,74,75,39,2050,155
9413,122,246,2,71,73,36,2240,128
