id sire dam sibgroup YC
2022IRS1CBN000016118G04 2018IRS1CBN000011155D03 2018IRS1CBN000011118E06 S1CBN 2022
2022IRS1CBN000016118G05 2018IRS1CBN000011158F04 2018IRS1CBN000011116C01 S1CBN 2022
2022IRS1CBN000016118G06 0 2018IRS1CBN000011141F10 S1CBN 2022
2022IRS1CBN000016118G08 2018IRS1CBN000011156G03 2018IRS1CBN000011123D06 S1CBN 2022
2022IRS1CBN000016118G09 2018IRS1CBN000011157C10 2018IRS1CBN000011116G10 S1CBN 2022
2022IRS1CBN000016118G10 2018IRS1CBN000011155G01 2018IRS1CBN000011122H03 S1CBN 2022
2022IRS1CBN000016118G11 2018IRS1CBN000011156H11 2018IRS1CBN000011131D01 S1CBN 2022
2022IRS1CBN000016118G12 2018IRS1CBN000011156C10 2018IRS1CBN000011141C06 S1CBN 2022
2022IRS1CBN000016118H02 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016118H03 2018IRS1CBN000011154C01 2018IRS1CBN000011120A03 S1CBN 2022
2022IRS1CBN000016118H04 0 0 S1CBN 2022
2022IRS1CBN000016118H05 2018IRS1CBN000011154G07 2018IRS1CBN000011145D06 S1CBN 2022
2022IRS1CBN000016118H06 0 0 S1CBN 2022
2022IRS1CBN000016118H07 0 0 S1CBN 2022
2022IRS1CBN000016118H08 0 0 S1CBN 2022
2022IRS1CBN000016118H09 2018IRS1CBN000011151D10 2018IRS1CBN000011146B06 S1CBN 2022
2022IRS1CBN000016118H10 2018IRS1CBN000011156C10 2018IRS1CBN000011141C06 S1CBN 2022
2022IRS1CBN000016118H11 2018IRS1CBN000011155G01 2018IRS1CBN000011122H03 S1CBN 2022
2022IRS1CBN000016118H12 2018IRS1CBN000011156A01 2018IRS1CBN000011143G10 S1CBN 2022
2022IRS1CBN000016119A01 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016119A02 2018IRS1CBN000011157B06 2018IRS1CBN000011120C02 S1CBN 2022
2022IRS1CBN000016119A03 0 2018IRS1CBN000011144D07 S1CBN 2022
2022IRS1CBN000016119A04 2018IRS1CBN000011157G05 2018IRS1CBN000011116D03 S1CBN 2022
2022IRS1CBN000016119A05 2018IRS1CBN000011156H11 2018IRS1CBN000011137A10 S1CBN 2022
2022IRS1CBN000016119A06 2018IRS1CBN000011152E02 2018IRS1CBN000011123D11 S1CBN 2022
2022IRS1CBN000016119A07 2018IRS1CBN000011156G07 2018IRS1CBN000011116C05 S1CBN 2022
2022IRS1CBN000016119A08 2018IRS1CBN000011156F06 2018IRS1CBN000011129A08 S1CBN 2022
2022IRS1CBN000016119A09 2018IRS1CBN000011156B07 2018IRS1CBN000011123F05 S1CBN 2022
2022IRS1CBN000016119A10 2018IRS1CBN000011156H01 2018IRS1CBN000011138E09 S1CBN 2022
2022IRS1CBN000016119A11 2018IRS1CBN000011157D10 2018IRS1CBN000011122B07 S1CBN 2022
2022IRS1CBN000016119A12 2018IRS1CBN000011152A07 2018IRS1CBN000011148F02 S1CBN 2022
2022IRS1CBN000016119B02 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016119B03 2018IRS1CBN000011157G08 2018IRS1CBN000011120C10 S1CBN 2022
2022IRS1CBN000016119B04 2018IRS1CBN000011151D10 2018IRS1CBN000011146B06 S1CBN 2022
2022IRS1CBN000016119B06 2018IRS1CBN000011154G07 2018IRS1CBN000011120H01 S1CBN 2022
2022IRS1CBN000016119B07 2018IRS1CBN000011153G08 2018IRS1CBN000011148F12 S1CBN 2022
2022IRS1CBN000016119B08 2018IRS1CBN000011157C10 2018IRS1CBN000011132D05 S1CBN 2022
2022IRS1CBN000016119B09 2018IRS1CBN000011153A10 2018IRS1CBN000011119A03 S1CBN 2022
2022IRS1CBN000016119B10 2018IRS1CBN000011157B06 2018IRS1CBN000011120C02 S1CBN 2022
2022IRS1CBN000016119B11 2018IRS1CBN000011151E02 2018IRS1CBN000011142G11 S1CBN 2022
2022IRS1CBN000016119B12 2018IRS1CBN000011158E04 2018IRS1CBN000011143F12 S1CBN 2022
2022IRS1CBN000016119C01 0 0 S1CBN 2022
2022IRS1CBN000016119C02 2018IRS1CBN000011156A04 2018IRS1CBN000011121A10 S1CBN 2022
2022IRS1CBN000016119C03 0 0 S1CBN 2022
2022IRS1CBN000016119C04 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016119C05 2018IRS1CBN000011156B11 2018IRS1CBN000011121C09 S1CBN 2022
2022IRS1CBN000016119C06 2018IRS1CBN000011156E04 2018IRS1CBN000011138A12 S1CBN 2022
2022IRS1CBN000016119C07 2018IRS1CBN000011157B06 2018IRS1CBN000011120C02 S1CBN 2022
2022IRS1CBN000016119C08 2018IRS1CBN000011156G02 2018IRS1CBN000011119F10 S1CBN 2022
2022IRS1CBN000016119C09 2018IRS1CBN000011154C01 2018IRS1CBN000011120A03 S1CBN 2022
2022IRS1CBN000016119C11 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016119D01 2018IRS1CBN000011158E04 2018IRS1CBN000011143F12 S1CBN 2022
2022IRS1CBN000016119D04 2018IRS1CBN000011157G05 2018IRS1CBN000011116D03 S1CBN 2022
2022IRS1CBN000016119D05 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016119D06 2018IRS1CBN000011152E06 2018IRS1CBN000011117C01 S1CBN 2022
2022IRS1CBN000016119D07 2018IRS1CBN000011157A09 2018IRS1CBN000011132H01 S1CBN 2022
2022IRS1CBN000016119D08 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016119D09 2018IRS1CBN000011152F05 2018IRS1CBN000011123C01 S1CBN 2022
2022IRS1CBN000016119D10 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016119D11 2018IRS1CBN000011156A04 2018IRS1CBN000011121A10 S1CBN 2022
2022IRS1CBN000016119D12 0 0 S1CBN 2022
2022IRS1CBN000016119E02 0 0 S1CBN 2022
2022IRS1CBN000016119E03 2018IRS1CBN000011156B07 2018IRS1CBN000011123F05 S1CBN 2022
2022IRS1CBN000016119E04 2018IRS1CBN000011156D11 2018IRS1CBN000011116B05 S1CBN 2022
2022IRS1CBN000016119E05 2018IRS1CBN000011156B07 2018IRS1CBN000011123F05 S1CBN 2022
2022IRS1CBN000016119E06 2018IRS1CBN000011156A11 2018IRS1CBN000011142G05 S1CBN 2022
2022IRS1CBN000016119E07 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016119E08 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016119E09 2018IRS1CBN000011152E06 2018IRS1CBN000011117C01 S1CBN 2022
2022IRS1CBN000016119E10 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016119E11 2018IRS1CBN000011156G03 2018IRS1CBN000011117D08 S1CBN 2022
2022IRS1CBN000016119E12 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016119F01 2018IRS1CBN000011156D11 2018IRS1CBN000011116B05 S1CBN 2022
2022IRS1CBN000016119F02 2018IRS1CBN000011157A09 2018IRS1CBN000011132H01 S1CBN 2022
2022IRS1CBN000016119F03 2018IRS1CBN000011154G07 2018IRS1CBN000011145D06 S1CBN 2022
2022IRS1CBN000016119F05 2018IRS1CBN000011156B04 2018IRS1CBN000011142H07 S1CBN 2022
2022IRS1CBN000016119F06 0 0 S1CBN 2022
2022IRS1CBN000016119F08 2018IRS1CBN000011155G01 2018IRS1CBN000011122H03 S1CBN 2022
2022IRS1CBN000016119F09 2018IRS1CBN000011158B05 2018IRS1CBN000011144B12 S1CBN 2022
2022IRS1CBN000016119F10 2018IRS1CBN000011156H03 2018IRS1CBN000011116C09 S1CBN 2022
2022IRS1CBN000016119F12 2018IRS1CBN000011158E04 2018IRS1CBN000011143F12 S1CBN 2022
2022IRS1CBN000016119G01 2018IRS1CBN000011156H11 2018IRS1CBN000011131D01 S1CBN 2022
2022IRS1CBN000016119G02 0 0 S1CBN 2022
2022IRS1CBN000016119G03 2018IRS1CBN000011157G12 2018IRS1CBN000011119D10 S1CBN 2022
2022IRS1CBN000016119G04 2018IRS1CBN000011158A03 2018IRS1CBN000011149H06 S1CBN 2022
2022IRS1CBN000016119G06 0 0 S1CBN 2022
2022IRS1CBN000016119G07 2018IRS1CBN000011156D11 2018IRS1CBN000011116B05 S1CBN 2022
2022IRS1CBN000016119G08 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016119G09 2018IRS1CBN000011156H11 2018IRS1CBN000011137A10 S1CBN 2022
2022IRS1CBN000016119G10 2018IRS1CBN000011156G02 2018IRS1CBN000011119F10 S1CBN 2022
2022IRS1CBN000016119G12 0 2018IRS1CBN000011133D05 S1CBN 2022
2022IRS1CBN000016119H01 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016119H02 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016119H03 2018IRS1CBN000011156A11 2018IRS1CBN000011142G05 S1CBN 2022
2022IRS1CBN000016119H04 2018IRS1CBN000011157A09 2018IRS1CBN000011132H01 S1CBN 2022
2022IRS1CBN000016119H05 2018IRS1CBN000011156C10 2018IRS1CBN000011141C06 S1CBN 2022
2022IRS1CBN000016119H06 2018IRS1CBN000011153A10 2018IRS1CBN000011119A03 S1CBN 2022
2022IRS1CBN000016119H07 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016119H08 2018IRS1CBN000011153G08 2018IRS1CBN000011116E08 S1CBN 2022
2022IRS1CBN000016119H09 2018IRS1CBN000011152A07 2018IRS1CBN000011148F02 S1CBN 2022
2022IRS1CBN000016119H10 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016119H11 2018IRS1CBN000011158B10 2018IRS1CBN000011131D06 S1CBN 2022
2022IRS1CBN000016119H12 0 0 S1CBN 2022
2022IRS1CBN000016120A01 2018IRS1CBN000011154G11 2018IRS1CBN000011149G02 S1CBN 2022
2022IRS1CBN000016120A02 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016120A03 2018IRS1CBN000011152E06 2018IRS1CBN000011117C01 S1CBN 2022
2022IRS1CBN000016120A04 2018IRS1CBN000011156G02 2018IRS1CBN000011116B07 S1CBN 2022
2022IRS1CBN000016120A05 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016120A06 2018IRS1CBN000011158E04 2018IRS1CBN000011143F12 S1CBN 2022
2022IRS1CBN000016120A07 2018IRS1CBN000011156A01 2018IRS1CBN000011143G10 S1CBN 2022
2022IRS1CBN000016120A08 2018IRS1CBN000011158A03 2018IRS1CBN000011119F07 S1CBN 2022
2022IRS1CBN000016120A09 2018IRS1CBN000011158B10 2018IRS1CBN000011142F01 S1CBN 2022
2022IRS1CBN000016120A10 2018IRS1CBN000011156D11 2018IRS1CBN000011116B05 S1CBN 2022
2022IRS1CBN000016120A11 2018IRS1CBN000011158F04 2018IRS1CBN000011116C04 S1CBN 2022
2022IRS1CBN000016120A12 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016120B01 2018IRS1CBN000011152E06 2018IRS1CBN000011147C06 S1CBN 2022
2022IRS1CBN000016120B03 2018IRS1CBN000011156H01 2018IRS1CBN000011138E09 S1CBN 2022
2022IRS1CBN000016120B04 2018IRS1CBN000011157B06 2018IRS1CBN000011120C02 S1CBN 2022
2022IRS1CBN000016120B06 2018IRS1CBN000011156C10 2018IRS1CBN000011126D02 S1CBN 2022
2022IRS1CBN000016120B07 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016120B08 2018IRS1CBN000011156G02 2018IRS1CBN000011119F10 S1CBN 2022
2022IRS1CBN000016120B09 2018IRS1CBN000011151D07 2018IRS1CBN000011122G11 S1CBN 2022
2022IRS1CBN000016120B10 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016120B11 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016120B12 2018IRS1CBN000011156H01 2018IRS1CBN000011120A06 S1CBN 2022
2022IRS1CBN000016120C01 2018IRS1CBN000011152A07 2018IRS1CBN000011121H11 S1CBN 2022
2022IRS1CBN000016120C02 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016120C03 2018IRS1CBN000011157G12 2018IRS1CBN000011119D10 S1CBN 2022
2022IRS1CBN000016120C04 2018IRS1CBN000011156F06 2018IRS1CBN000011116D05 S1CBN 2022
2022IRS1CBN000016120C05 2018IRS1CBN000011158E01 2018IRS1CBN000011117C03 S1CBN 2022
2022IRS1CBN000016120C06 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016120C07 2018IRS1CBN000011156H11 2018IRS1CBN000011137A10 S1CBN 2022
2022IRS1CBN000016120C08 2018IRS1CBN000011153A10 2018IRS1CBN000011117D10 S1CBN 2022
2022IRS1CBN000016120C09 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016120C10 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016120C11 2018IRS1CBN000011158E04 2018IRS1CBN000011143F12 S1CBN 2022
2022IRS1CBN000016120C12 2018IRS1CBN000011158E12 2018IRS1CBN000011118B04 S1CBN 2022
2022IRS1CBN000016120D01 2018IRS1CBN000011154G07 2018IRS1CBN000011145D06 S1CBN 2022
2022IRS1CBN000016120D02 0 0 S1CBN 2022
2022IRS1CBN000016120D03 2018IRS1CBN000011154C01 2018IRS1CBN000011116E01 S1CBN 2022
2022IRS1CBN000016120D04 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016120D05 2018IRS1CBN000011154G11 2018IRS1CBN000011121B09 S1CBN 2022
2022IRS1CBN000016120D06 2018IRS1CBN000011154C01 2018IRS1CBN000011120A03 S1CBN 2022
2022IRS1CBN000016120D07 2018IRS1CBN000011157G11 2018IRS1CBN000011119H08 S1CBN 2022
2022IRS1CBN000016120D08 2018IRS1CBN000011158C02 2018IRS1CBN000011143C12 S1CBN 2022
2022IRS1CBN000016120D09 2018IRS1CBN000011155D03 2018IRS1CBN000011118E06 S1CBN 2022
2022IRS1CBN000016120D10 2018IRS1CBN000011156H11 2018IRS1CBN000011137A10 S1CBN 2022
2022IRS1CBN000016120D11 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016120D12 2018IRS1CBN000011155D03 2018IRS1CBN000011118E06 S1CBN 2022
2022IRS1CBN000016120E02 2018IRS1CBN000011158A10 2018IRS1CBN000011145B11 S1CBN 2022
2022IRS1CBN000016120E03 2018IRS1CBN000011156H10 2018IRS1CBN000011148H08 S1CBN 2022
2022IRS1CBN000016120E05 2018IRS1CBN000011156E04 2018IRS1CBN000011138A12 S1CBN 2022
2022IRS1CBN000016120E07 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016120E08 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016120E09 2018IRS1CBN000011157B06 2018IRS1CBN000011137D10 S1CBN 2022
2022IRS1CBN000016120E10 2018IRS1CBN000011158E04 2018IRS1CBN000011143F12 S1CBN 2022
2022IRS1CBN000016120E11 2018IRS1CBN000011158E04 2018IRS1CBN000011143F12 S1CBN 2022
2022IRS1CBN000016120E12 2018IRS1CBN000011156G03 2018IRS1CBN000011123D06 S1CBN 2022
2022IRS1CBN000016120F02 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016120F03 2018IRS1CBN000011156B07 2018IRS1CBN000011123F05 S1CBN 2022
2022IRS1CBN000016120F04 2018IRS1CBN000011156A01 2018IRS1CBN000011120A07 S1CBN 2022
2022IRS1CBN000016120F05 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016120F06 2018IRS1CBN000011157G02 2018IRS1CBN000011118D01 S1CBN 2022
2022IRS1CBN000016120F08 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016120F09 2018IRS1CBN000011155G01 2018IRS1CBN000011121E06 S1CBN 2022
2022IRS1CBN000016120F11 2018IRS1CBN000011156B07 2018IRS1CBN000011123F05 S1CBN 2022
2022IRS1CBN000016120F12 2018IRS1CBN000011156H10 2018IRS1CBN000011148H08 S1CBN 2022
2022IRS1CBN000016120G01 2018IRS1CBN000011153E10 2018IRS1CBN000011118F08 S1CBN 2022
2022IRS1CBN000016120G02 2018IRS1CBN000011156B07 2018IRS1CBN000011123F05 S1CBN 2022
2022IRS1CBN000016120G03 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016120G04 2018IRS1CBN000011156H11 2018IRS1CBN000011131D01 S1CBN 2022
2022IRS1CBN000016120G05 0 0 S1CBN 2022
2022IRS1CBN000016120G06 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016120G07 2018IRS1CBN000011156A11 2018IRS1CBN000011122H05 S1CBN 2022
2022IRS1CBN000016120G08 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016120G09 2018IRS1CBN000011158E04 2018IRS1CBN000011143F12 S1CBN 2022
2022IRS1CBN000016120G10 2018IRS1CBN000011154G07 2018IRS1CBN000011145D06 S1CBN 2022
2022IRS1CBN000016120G11 2018IRS1CBN000011158A03 2018IRS1CBN000011149H06 S1CBN 2022
2022IRS1CBN000016120G12 2018IRS1CBN000011151D10 2018IRS1CBN000011150C02 S1CBN 2022
2022IRS1CBN000016120H01 2018IRS1CBN000011157B06 2018IRS1CBN000011137D10 S1CBN 2022
2022IRS1CBN000016120H02 2018IRS1CBN000011152A07 2018IRS1CBN000011148F02 S1CBN 2022
2022IRS1CBN000016120H03 2018IRS1CBN000011151D07 2018IRS1CBN000011116D09 S1CBN 2022
2022IRS1CBN000016120H04 2018IRS1CBN000011157G02 2018IRS1CBN000011118E04 S1CBN 2022
2022IRS1CBN000016120H05 2018IRS1CBN000011158A03 2018IRS1CBN000011119F07 S1CBN 2022
2022IRS1CBN000016120H06 0 0 S1CBN 2022
2022IRS1CBN000016120H07 2018IRS1CBN000011156A07 2018IRS1CBN000011148E12 S1CBN 2022
2022IRS1CBN000016120H08 2018IRS1CBN000011155G01 2018IRS1CBN000011122H03 S1CBN 2022
2022IRS1CBN000016120H09 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016120H10 2018IRS1CBN000011157H02 2018IRS1CBN000011121B06 S1CBN 2022
2022IRS1CBN000016120H11 2018IRS1CBN000011152F05 2018IRS1CBN000011147B09 S1CBN 2022
2022IRS1CBN000016120H12 2018IRS1CBN000011151D10 2018IRS1CBN000011150C02 S1CBN 2022
2022IRS1CBN000016121A02 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016121A03 2018IRS1CBN000011156A07 2018IRS1CBN000011148E12 S1CBN 2022
2022IRS1CBN000016121A04 2018IRS1CBN000011156C10 2018IRS1CBN000011141C06 S1CBN 2022
2022IRS1CBN000016121A05 2018IRS1CBN000011157B06 2018IRS1CBN000011137D10 S1CBN 2022
2022IRS1CBN000016121A06 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016121A07 2018IRS1CBN000011155G01 2018IRS1CBN000011121E06 S1CBN 2022
2022IRS1CBN000016121A08 2018IRS1CBN000011156A11 2018IRS1CBN000011142G05 S1CBN 2022
2022IRS1CBN000016121A09 2018IRS1CBN000011156H11 2018IRS1CBN000011131D01 S1CBN 2022
2022IRS1CBN000016121A10 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016121A11 2018IRS1CBN000011156H11 2018IRS1CBN000011131D01 S1CBN 2022
2022IRS1CBN000016121A12 2018IRS1CBN000011153E10 2018IRS1CBN000011118F08 S1CBN 2022
2022IRS1CBN000016121B01 2018IRS1CBN000011157B06 2018IRS1CBN000011137D10 S1CBN 2022
2022IRS1CBN000016121B02 2018IRS1CBN000011153E10 2018IRS1CBN000011118F08 S1CBN 2022
2022IRS1CBN000016121B03 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016121B04 2018IRS1CBN000011153E10 2018IRS1CBN000011116C02 S1CBN 2022
2022IRS1CBN000016121B05 2018IRS1CBN000011158B05 2018IRS1CBN000011120B01 S1CBN 2022
2022IRS1CBN000016121B06 2018IRS1CBN000011156B07 2018IRS1CBN000011123F05 S1CBN 2022
2022IRS1CBN000016121B07 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016121B08 2018IRS1CBN000011156B11 2018IRS1CBN000011121C09 S1CBN 2022
2022IRS1CBN000016121B09 2018IRS1CBN000011157G05 2018IRS1CBN000011116D03 S1CBN 2022
2022IRS1CBN000016121B10 2018IRS1CBN000011156H11 2018IRS1CBN000011131D01 S1CBN 2022
2022IRS1CBN000016121B11 2018IRS1CBN000011157H02 2018IRS1CBN000011121B06 S1CBN 2022
2022IRS1CBN000016121B12 2018IRS1CBN000011151E02 2018IRS1CBN000011142G11 S1CBN 2022
2022IRS1CBN000016121C01 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016121C02 2018IRS1CBN000011156F06 2018IRS1CBN000011129A08 S1CBN 2022
2022IRS1CBN000016121C03 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016121C04 2018IRS1CBN000011151E02 2018IRS1CBN000011141H02 S1CBN 2022
2022IRS1CBN000016121C05 2018IRS1CBN000011156H01 2018IRS1CBN000011138E09 S1CBN 2022
2022IRS1CBN000016121C06 2018IRS1CBN000011157G02 2018IRS1CBN000011118E04 S1CBN 2022
2022IRS1CBN000016121C07 2018IRS1CBN000011158E12 2018IRS1CBN000011118B04 S1CBN 2022
2022IRS1CBN000016121C08 2018IRS1CBN000011156C10 2018IRS1CBN000011126D02 S1CBN 2022
2022IRS1CBN000016121C09 2018IRS1CBN000011156G02 2018IRS1CBN000011119F10 S1CBN 2022
2022IRS1CBN000016121C10 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016121C11 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016121C12 2018IRS1CBN000011157C10 2018IRS1CBN000011132D05 S1CBN 2022
2022IRS1CBN000016121D01 2018IRS1CBN000011156C10 2018IRS1CBN000011141C06 S1CBN 2022
2022IRS1CBN000016121D02 2018IRS1CBN000011157C10 2018IRS1CBN000011132D05 S1CBN 2022
2022IRS1CBN000016121D03 2018IRS1CBN000011158A03 2018IRS1CBN000011119F07 S1CBN 2022
2022IRS1CBN000016121D04 2018IRS1CBN000011155D03 2018IRS1CBN000011120G07 S1CBN 2022
2022IRS1CBN000016121D05 2018IRS1CBN000011158C02 2018IRS1CBN000011145G05 S1CBN 2022
2022IRS1CBN000016121D06 0 2018IRS1CBN000011121B06 S1CBN 2022
2022IRS1CBN000016121D07 2018IRS1CBN000011153E10 2018IRS1CBN000011116C02 S1CBN 2022
2022IRS1CBN000016121D08 2018IRS1CBN000011154C01 2018IRS1CBN000011116E01 S1CBN 2022
2022IRS1CBN000016121D09 2018IRS1CBN000011154C01 2018IRS1CBN000011120A03 S1CBN 2022
2022IRS1CBN000016121D10 2018IRS1CBN000011156G07 2018IRS1CBN000011116C05 S1CBN 2022
2022IRS1CBN000016121D11 2018IRS1CBN000011156B07 2018IRS1CBN000011116B02 S1CBN 2022
2022IRS1CBN000016121D12 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016121E01 2018IRS1CBN000011157G11 2018IRS1CBN000011119H08 S1CBN 2022
2022IRS1CBN000016121E02 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016121E03 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016121E04 2018IRS1CBN000011156B08 2018IRS1CBN000011144B02 S1CBN 2022
2022IRS1CBN000016121E05 2018IRS1CBN000011151D10 2018IRS1CBN000011150C02 S1CBN 2022
2022IRS1CBN000016121E06 2018IRS1CBN000011157H02 2018IRS1CBN000011121B06 S1CBN 2022
2022IRS1CBN000016121E07 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016121E08 2018IRS1CBN000011156D11 2018IRS1CBN000011116B05 S1CBN 2022
2022IRS1CBN000016121E09 2018IRS1CBN000011155D03 2018IRS1CBN000011118E06 S1CBN 2022
2022IRS1CBN000016121E10 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016121E11 2018IRS1CBN000011156B07 2018IRS1CBN000011123F05 S1CBN 2022
2022IRS1CBN000016121E12 2018IRS1CBN000011157C10 2018IRS1CBN000011116G10 S1CBN 2022
2022IRS1CBN000016121F01 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016121F02 2018IRS1CBN000011158E01 2018IRS1CBN000011116B03 S1CBN 2022
2022IRS1CBN000016121F03 2018IRS1CBN000011158A03 2018IRS1CBN000011149H06 S1CBN 2022
2022IRS1CBN000016121F04 2018IRS1CBN000011158E04 2018IRS1CBN000011143F12 S1CBN 2022
2022IRS1CBN000016121F05 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016121F06 2018IRS1CBN000011154G11 2018IRS1CBN000011121B09 S1CBN 2022
2022IRS1CBN000016121F07 2018IRS1CBN000011153E10 2018IRS1CBN000011118F08 S1CBN 2022
2022IRS1CBN000016121F08 2018IRS1CBN000011153G08 2018IRS1CBN000011148F12 S1CBN 2022
2022IRS1CBN000016121F09 2018IRS1CBN000011156H03 2018IRS1CBN000011127D06 S1CBN 2022
2022IRS1CBN000016121F10 2018IRS1CBN000011156B04 2018IRS1CBN000011142H07 S1CBN 2022
2022IRS1CBN000016121F11 2018IRS1CBN000011156D10 2018IRS1CBN000011122F09 S1CBN 2022
2022IRS1CBN000016121F12 2018IRS1CBN000011156B11 0 S1CBN 2022
2022IRS1CBN000016121G01 2018IRS1CBN000011156H11 2018IRS1CBN000011137A10 S1CBN 2022
2022IRS1CBN000016121G02 2018IRS1CBN000011158E04 2018IRS1CBN000011143F12 S1CBN 2022
2022IRS1CBN000016121G03 2018IRS1CBN000011156A08 2018IRS1CBN000011141D08 S1CBN 2022
2022IRS1CBN000016121G04 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016121G05 2018IRS1CBN000011154E06 2018IRS1CBN000011145B02 S1CBN 2022
2022IRS1CBN000016121G06 2018IRS1CBN000011153A10 2018IRS1CBN000011119A03 S1CBN 2022
2022IRS1CBN000016121G07 2018IRS1CBN000011154E06 2018IRS1CBN000011141E01 S1CBN 2022
2022IRS1CBN000016121G08 2018IRS1CBN000011156G03 2018IRS1CBN000011123D06 S1CBN 2022
